('Total Revenue', '281,724,000,000', '245,122,000,000', '211,915,000,000', '198,270,000,000')
         801417 function calls (769620 primitive calls) in 18.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.001    0.001 stata.py:827(StataMissingValue)
      425    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
       47    0.001    0.000    0.003    0.000 indexing.py:744(_get_setitem_indexer)
       51    0.001    0.000    0.001    0.000 numeric.py:2524(array_equal)
      214    0.001    0.000    0.001    0.000 _decorators.py:316(<lambda>)
       26    0.001    0.000    0.002    0.000 base.py:549(find)
      106    0.001    0.000    0.001    0.000 extension.py:32(_inherit_from_data)
       95    0.001    0.000    0.001    0.000 accessor.py:94(_create_delegator_property)
        1    0.001    0.001    0.001    0.001 _type_aliases.py:1(<module>)
       47    0.001    0.000    0.006    0.000 indexing.py:2348(_align_series)
  324/323    0.001    0.000    0.001    0.000 {built-in method numpy.asarray}
       98    0.001    0.000    0.001    0.000 datetimelike.py:2564(dtype_to_unit)
       40    0.001    0.000    0.005    0.000 dataclasses.py:449(_create_fn)
      335    0.001    0.000    0.001    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
      198    0.001    0.000    0.001    0.000 typing.py:944(__hash__)
      112    0.001    0.000    0.001    0.000 generic.py:278(__init__)
      401    0.001    0.000    0.001    0.000 datetimes.py:553(dtype)
       97    0.001    0.000    0.001    0.000 cast.py:1589(construct_1d_object_array_from_listlike)
      395    0.001    0.000    0.001    0.000 {built-in method builtins.globals}
      196    0.001    0.000    0.001    0.000 datetimes.py:2587(_validate_tz_from_dtype)
      200    0.001    0.000    0.001    0.000 extension.py:67(fget)
      358    0.001    0.000    0.001    0.000 _compiler.py:31(_combine_flags)
       42    0.001    0.000    0.001    0.000 pathlib.py:357(__init__)
      191    0.001    0.000    0.001    0.000 doc.py:11(create_section_header)
       89    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
        1    0.001    0.001    0.018    0.018 const.py:6(CurlOpt)
      190    0.001    0.000    0.001    0.000 numerictypes.py:293(issubclass_)
       49    0.001    0.000    0.013    0.000 datetimes.py:320(__new__)
        1    0.001    0.001    0.001    0.001 decoder.py:343(raw_decode)
        1    0.001    0.001    0.014    0.014 _add_newdocs.py:1(<module>)
        1    0.001    0.001    0.017    0.017 pathlib.py:1(<module>)
      227    0.001    0.000    0.002    0.000 query.py:120(<genexpr>)
        2    0.001    0.000    0.005    0.002 session.py:249(_parse_response)
       24    0.000    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
       88    0.000    0.000    0.001    0.000 ipaddress.py:1213(_parse_octet)
      104    0.000    0.000    0.055    0.001 typing.py:514(__getitem__)
       67    0.000    0.000    0.001    0.000 _dtype.py:342(_name_get)
    78/15    0.000    0.000    0.004    0.000 query.py:114(__repr__)
      137    0.000    0.000    0.011    0.000 css_types.py:179(__init__)
      124    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      190    0.000    0.000    0.001    0.000 expr.py:184(<genexpr>)
      114    0.000    0.000    0.001    0.000 common.py:1444(_is_dtype_type)
       19    0.000    0.000    0.001    0.000 arrayprint.py:1697(_guarded_repr_or_str)
       62    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.010    0.010 expr.py:1(<module>)
       98    0.000    0.000    0.001    0.000 datetimes.py:2531(_validate_dt64_dtype)
       50    0.000    0.000    0.002    0.000 managers.py:1863(from_array)
        1    0.000    0.000    0.009    0.009 series.py:263(Series)
    29/23    0.000    0.000    0.010    0.000 inspect.py:2470(_signature_from_callable)
       13    0.000    0.000    0.005    0.000 typing.py:2780(__new__)
      106    0.000    0.000    0.001    0.000 construction.py:693(_sanitize_ndim)
       34    0.000    0.000    0.001    0.000 inspect.py:175(get_annotations)
        2    0.000    0.000    0.001    0.000 utils.py:156(unquote_unreserved)
      324    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
       59    0.000    0.000    0.001    0.000 blocks.py:2718(maybe_coerce_values)
       51    0.000    0.000    0.005    0.000 managers.py:372(setitem)
      270    0.000    0.000    0.000    0.000 _decorators.py:343(doc)
      314    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
      149    0.000    0.000    0.000    0.000 generic.py:6303(__getattr__)
      100    0.000    0.000    0.002    0.000 base.py:86(_validate_set_axis)
  137/132    0.000    0.000    0.005    0.000 css_parser.py:373(_freeze_relations)
       88    0.000    0.000    0.001    0.000 base.py:238(construct_from_string)
      184    0.000    0.000    0.001    0.000 typing.py:1293(<genexpr>)
       44    0.000    0.000    0.001    0.000 curl.py:100(buffer_callback)
      265    0.000    0.000    0.000    0.000 overrides.py:107(array_function_dispatch)
       47    0.000    0.000    0.001    0.000 indexing.py:1452(_convert_to_indexer)
       34    0.000    0.000    0.003    0.000 enum.py:513(__prepare__)
       85    0.000    0.000    0.001    0.000 typing.py:307(_unpack_args)
        2    0.000    0.000    0.001    0.000 textwrap.py:238(_wrap_chunks)
      292    0.000    0.000    0.000    0.000 __init__.py:34(using_copy_on_write)
       53    0.000    0.000    0.001    0.000 config.py:127(_get_single_key)
       65    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       34    0.000    0.000    0.001    0.000 ipaddress.py:1651(_ip_int_from_string)
      196    0.000    0.000    0.001    0.000 common.py:1600(<genexpr>)
    73/70    0.000    0.000    0.036    0.001 <frozen importlib._bootstrap_external>:1287(create_module)
       24    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      299    0.000    0.000    0.000    0.000 css_parser.py:300(get_name)
       77    0.000    0.000    0.001    0.000 signal.py:9(<lambda>)
        9    0.000    0.000    0.139    0.015 base.py:1(<module>)
      235    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
       55    0.000    0.000    0.001    0.000 ipaddress.py:533(_split_addr_prefix)
        2    0.000    0.000    0.064    0.032 _typing.py:1(<module>)
       48    0.000    0.000    0.060    0.001 series.py:607(_init_dict)
      232    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      126    0.000    0.000    0.001    0.000 enum.py:202(__get__)
        1    0.000    0.000    0.002    0.002 text_encoding.py:1(<module>)
    35/27    0.000    0.000    0.059    0.002 css_parser.py:557(parse_pseudo_class)
       98    0.000    0.000    0.002    0.000 series.py:784(name)
    73/45    0.000    0.000    0.121    0.003 <frozen importlib._bootstrap_external>:1295(exec_module)
       52    0.000    0.000    0.003    0.000 accessor.py:129(_forbid_nonstring_types)
       50    0.000    0.000    0.014    0.000 typing.py:740(Optional)
       10    0.000    0.000    0.001    0.000 headers.py:84(__init__)
       54    0.000    0.000    0.001    0.000 indexing.py:2765(check_dict_or_set_indexers)
        6    0.000    0.000    0.001    0.000 numeric.py:2739(extend_all)
       68    0.000    0.000    0.002    0.000 enum.py:967(_get_mixins_)
       11    0.000    0.000    0.003    0.000 dataclasses.py:568(_init_fn)
        1    0.000    0.000    0.006    0.006 config_init.py:1(<module>)
       34    0.000    0.000    0.001    0.000 enum.py:1035(_find_new_)
      157    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      104    0.000    0.000    0.001    0.000 base.py:5335(__contains__)
        4    0.000    0.000    0.000    0.000 {method 'execute' of 'sqlite3.Cursor' objects}
        1    0.000    0.000    0.008    0.008 accessor.py:160(StringMethods)
      110    0.000    0.000    0.001    0.000 __init__.py:28(decorator)
       61    0.000    0.000    0.001    0.000 blocks.py:2747(get_block_type)
       60    0.000    0.000    0.001    0.000 blocks.py:2868(extend_blocks)
       34    0.000    0.000    0.003    0.000 ipaddress.py:2238(__init__)
       25    0.000    0.000    0.003    0.000 dtypes.py:30(_add_dtype_helper)
      126    0.000    0.000    0.001    0.000 ssl.py:135(<lambda>)
       43    0.000    0.000    0.002    0.000 enum.py:1551(__or__)
      101    0.000    0.000    0.004    0.000 {built-in method _abc._abc_register}
      180    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
      212    0.000    0.000    0.000    0.000 typing.py:1598(_value_and_type_iter)
       12    0.000    0.000    0.001    0.000 extension.py:125(wrapper)
      221    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
      126    0.000    0.000    0.001    0.000 ssl.py:150(<lambda>)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
      126    0.000    0.000    0.000    0.000 ssl.py:130(<lambda>)
        3    0.000    0.000    0.010    0.003 numeric.py:1(<module>)
      126    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
      126    0.000    0.000    0.001    0.000 ssl.py:145(<lambda>)
      195    0.000    0.000    0.000    0.000 {built-in method numpy.datetime_data}
       50    0.000    0.000    0.002    0.000 ipaddress.py:1920(__init__)
       42    0.000    0.000    0.001    0.000 docstrings.py:7(make_flex_doc)
      134    0.000    0.000    0.003    0.000 typing.py:1454(<genexpr>)
      126    0.000    0.000    0.000    0.000 ssl.py:140(<lambda>)
        1    0.000    0.000    0.004    0.004 typing_extensions.py:1(<module>)
      105    0.000    0.000    0.001    0.000 datetimelike.py:321(asi8)
      229    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      116    0.000    0.000    0.000    0.000 message.py:511(set_raw)
       51    0.000    0.000    0.001    0.000 generic.py:4014(_maybe_update_cacher)
      216    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       99    0.000    0.000    0.001    0.000 series.py:734(name)
       98    0.000    0.000    0.002    0.000 common.py:1581(validate_all_hashable)
       64    0.000    0.000    0.001    0.000 base.py:3784(get_loc)
       54    0.000    0.000    0.001    0.000 base.py:610(_dtype_to_subclass)
      106    0.000    0.000    0.000    0.000 common.py:1341(is_ea_or_datetimelike_dtype)
      104    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
        4    0.000    0.000    0.077    0.019 client.py:1(<module>)
        9    0.000    0.000    1.042    0.116 utils.py:1(<module>)
       30    0.000    0.000    0.001    0.000 curl.py:200(setopt)
      104    0.000    0.000    0.000    0.000 construction.py:732(_sanitize_str_dtypes)
        1    0.000    0.000    0.002    0.002 groupby.py:1226(GroupBy)
      201    0.000    0.000    0.000    0.000 generic.py:572(_get_axis_number)
        1    0.000    0.000    0.007    0.007 tz.py:1(<module>)
      112    0.000    0.000    0.000    0.000 common.py:125(<lambda>)
        1    0.000    0.000    0.007    0.007 rolling.py:1855(Rolling)
      144    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       72    0.000    0.000    0.003    0.000 functools.py:518(decorating_function)
      142    0.000    0.000    0.000    0.000 utils.py:1049(<genexpr>)
      102    0.000    0.000    0.001    0.000 datetimelike.py:108(asi8)
      201    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.001    0.001 utils.py:986(generate_list_table_from_dict)
       17    0.000    0.000    0.000    0.000 generic.py:36(create_pandas_abc_type)
      144    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       78    0.000    0.000    0.003    0.000 query.py:122(<genexpr>)
       91    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        2    0.000    0.000    0.001    0.000 __init__.py:347(__new__)
      100    0.000    0.000    0.002    0.000 managers.py:236(set_axis)
       35    0.000    0.000    0.001    0.000 <frozen posixpath>:71(join)
       49    0.000    0.000    0.001    0.000 common.py:301(maybe_iterable_to_list)
       50    0.000    0.000    0.001    0.000 core.py:944(__init__)
       97    0.000    0.000    0.001    0.000 typing_extensions.py:3114(_is_unpacked_typevartuple)
       53    0.000    0.000    0.001    0.000 config.py:145(_get_option)
        1    0.000    0.000    0.006    0.006 expanding.py:51(Expanding)
      107    0.000    0.000    0.000    0.000 constant.py:398(<lambda>)
       34    0.000    0.000    0.000    0.000 enum.py:957(_check_for_existing_members_)
        3    0.000    0.000    0.001    0.000 cookies.py:521(__parse_string)
       40    0.000    0.000    0.002    0.000 getlimits.py:113(_float_to_str)
  155/151    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       55    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
       77    0.000    0.000    0.003    0.000 css_types.py:228(__init__)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
       55    0.000    0.000    0.001    0.000 blocks.py:2789(new_block)
       66    0.000    0.000    0.008    0.000 typing.py:1458(copy_with)
        1    0.000    0.000    0.015    0.015 fromnumeric.py:1(<module>)
        2    0.000    0.000    0.003    0.002 encoder.py:1(<module>)
     50/4    0.000    0.000    0.002    0.001 peewee.py:662(sql)
        1    0.000    0.000    0.006    0.006 numerictypes.py:1(<module>)
       59    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       31    0.000    0.000    0.001    0.000 query.py:78(_validate_gt_lt)
       98    0.000    0.000    0.000    0.000 dammit.py:197(<genexpr>)
       98    0.000    0.000    0.000    0.000 common.py:1196(<lambda>)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       97    0.000    0.000    0.000    0.000 construction.py:685(_sanitize_non_ordered)
       72    0.000    0.000    0.005    0.000 config.py:811(inner)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
       10    0.000    0.000    0.589    0.059 api.py:1(<module>)
       22    0.000    0.000    0.000    0.000 config.py:882(is_one_of_factory)
       25    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:72(add_newdoc_for_scalar_type)
        2    0.000    0.000    0.007    0.003 pickle.py:1(<module>)
        7    0.000    0.000    0.001    0.000 _parser.py:996(parse_template)
  114/113    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.002    0.000 peewee.py:6508(__new__)
